,Unnamed: 0,Canton,InitialPower,MainCategory,PlantCategory,SubCategory,TotalPower
376,376,BL,0.0,Nuclear energy,Wastewater power plant,Hydroelectric power,0.0
377,377,BL,0.0,Nuclear energy,Storage power plant,Hydroelectric power,0.0
378,378,BL,0.0,Nuclear energy,Pumped storage power plant,Hydroelectric power,0.0
379,379,BL,0.0,Nuclear energy,Integrated,Biomass,0.0
380,380,BL,0.0,Nuclear energy,Attached,Biomass,0.0
381,381,BL,0.0,Nuclear energy,,Biomass,0.0
382,382,BL,0.0,Nuclear energy,Continuous power plant,Biomass,0.0
383,383,BL,0.0,Nuclear energy,Drinking water power plant,Biomass,0.0
384,384,BL,0.0,Nuclear energy,Wastewater treatment,Biomass,0.0
385,385,BL,0.0,Nuclear energy,Diversion power plant,Biomass,0.0
386,386,BL,0.0,Nuclear energy,Biomass usage,Biomass,0.0
387,387,BL,0.0,Nuclear energy,Weir plant,Biomass,0.0
388,388,BL,0.0,Nuclear energy,Freestanding,Biomass,0.0
389,389,BL,0.0,Nuclear energy,Waste incineration,Biomass,0.0
390,390,BL,0.0,Nuclear energy,Wastewater power plant,Biomass,0.0
391,391,BL,0.0,Nuclear energy,Storage power plant,Biomass,0.0
392,392,BL,0.0,Nuclear energy,Pumped storage power plant,Biomass,0.0
393,393,BL,0.0,Nuclear energy,Integrated,Waste,0.0
394,394,BL,0.0,Nuclear energy,Attached,Waste,0.0
395,395,BL,0.0,Nuclear energy,,Waste,0.0
396,396,BL,0.0,Nuclear energy,Continuous power plant,Waste,0.0
397,397,BL,0.0,Nuclear energy,Drinking water power plant,Waste,0.0
398,398,BL,0.0,Nuclear energy,Wastewater treatment,Waste,0.0
399,399,BL,0.0,Nuclear energy,Diversion power plant,Waste,0.0
400,400,BL,0.0,Nuclear energy,Biomass usage,Waste,0.0
401,401,BL,0.0,Nuclear energy,Weir plant,Waste,0.0
402,402,BL,0.0,Nuclear energy,Freestanding,Waste,0.0
403,403,BL,0.0,Nuclear energy,Waste incineration,Waste,0.0
404,404,BL,0.0,Nuclear energy,Wastewater power plant,Waste,0.0
405,405,BL,0.0,Nuclear energy,Storage power plant,Waste,0.0
406,406,BL,0.0,Nuclear energy,Pumped storage power plant,Waste,0.0
407,407,BL,0.0,Nuclear energy,Integrated,Natural gas,0.0
408,408,BL,0.0,Nuclear energy,Attached,Natural gas,0.0
409,409,BL,0.0,Nuclear energy,,Natural gas,0.0
410,410,BL,0.0,Nuclear energy,Continuous power plant,Natural gas,0.0
411,411,BL,0.0,Nuclear energy,Drinking water power plant,Natural gas,0.0
412,412,BL,0.0,Nuclear energy,Wastewater treatment,Natural gas,0.0
413,413,BL,0.0,Nuclear energy,Diversion power plant,Natural gas,0.0
414,414,BL,0.0,Nuclear energy,Biomass usage,Natural gas,0.0
415,415,BL,0.0,Nuclear energy,Weir plant,Natural gas,0.0
416,416,BL,0.0,Nuclear energy,Freestanding,Natural gas,0.0
417,417,BL,0.0,Nuclear energy,Waste incineration,Natural gas,0.0
418,418,BL,0.0,Nuclear energy,Wastewater power plant,Natural gas,0.0
419,419,BL,0.0,Nuclear energy,Storage power plant,Natural gas,0.0
420,420,BL,0.0,Nuclear energy,Pumped storage power plant,Natural gas,0.0
421,421,BL,0.0,Nuclear energy,Integrated,Nuclear energy,0.0
422,422,BL,0.0,Nuclear energy,Attached,Nuclear energy,0.0
423,423,BL,0.0,Nuclear energy,,Nuclear energy,0.0
424,424,BL,0.0,Nuclear energy,Continuous power plant,Nuclear energy,0.0
425,425,BL,0.0,Nuclear energy,Drinking water power plant,Nuclear energy,0.0
426,426,BL,0.0,Nuclear energy,Wastewater treatment,Nuclear energy,0.0
427,427,BL,0.0,Nuclear energy,Diversion power plant,Nuclear energy,0.0
428,428,BL,0.0,Nuclear energy,Biomass usage,Nuclear energy,0.0
429,429,BL,0.0,Nuclear energy,Weir plant,Nuclear energy,0.0
430,430,BL,0.0,Nuclear energy,Freestanding,Nuclear energy,0.0
431,431,BL,0.0,Nuclear energy,Waste incineration,Nuclear energy,0.0
432,432,BL,0.0,Nuclear energy,Wastewater power plant,Nuclear energy,0.0
433,433,BL,0.0,Nuclear energy,Storage power plant,Nuclear energy,0.0
434,434,BL,0.0,Nuclear energy,Pumped storage power plant,Nuclear energy,0.0
435,435,BL,0.0,Nuclear energy,Integrated,Crude oil,0.0
436,436,BL,0.0,Nuclear energy,Attached,Crude oil,0.0
437,437,BL,0.0,Nuclear energy,,Crude oil,0.0
438,438,BL,0.0,Nuclear energy,Continuous power plant,Crude oil,0.0
439,439,BL,0.0,Nuclear energy,Drinking water power plant,Crude oil,0.0
440,440,BL,0.0,Nuclear energy,Wastewater treatment,Crude oil,0.0
441,441,BL,0.0,Nuclear energy,Diversion power plant,Crude oil,0.0
442,442,BL,0.0,Nuclear energy,Biomass usage,Crude oil,0.0
443,443,BL,0.0,Nuclear energy,Weir plant,Crude oil,0.0
444,444,BL,0.0,Nuclear energy,Freestanding,Crude oil,0.0
445,445,BL,0.0,Nuclear energy,Waste incineration,Crude oil,0.0
446,446,BL,0.0,Nuclear energy,Wastewater power plant,Crude oil,0.0
447,447,BL,0.0,Nuclear energy,Storage power plant,Crude oil,0.0
448,448,BL,0.0,Nuclear energy,Pumped storage power plant,Crude oil,0.0
449,449,AG,19723.84,Other renewable energies,Integrated,Photovoltaic,21192.67
450,450,AG,203991.03,Other renewable energies,Attached,Photovoltaic,213151.75
451,451,AG,0.0,Other renewable energies,,Photovoltaic,0.0
452,452,AG,0.0,Other renewable energies,Continuous power plant,Photovoltaic,0.0
453,453,AG,0.0,Other renewable energies,Drinking water power plant,Photovoltaic,0.0
454,454,AG,0.0,Other renewable energies,Wastewater treatment,Photovoltaic,0.0
455,455,AG,0.0,Other renewable energies,Diversion power plant,Photovoltaic,0.0
456,456,AG,0.0,Other renewable energies,Biomass usage,Photovoltaic,0.0
457,457,AG,0.0,Other renewable energies,Weir plant,Photovoltaic,0.0
458,458,AG,762.64,Other renewable energies,Freestanding,Photovoltaic,794.0200000000002
459,459,AG,0.0,Other renewable energies,Waste incineration,Photovoltaic,0.0
460,460,AG,0.0,Other renewable energies,Wastewater power plant,Photovoltaic,0.0
461,461,AG,0.0,Other renewable energies,Storage power plant,Photovoltaic,0.0
462,462,AG,0.0,Other renewable energies,Pumped storage power plant,Photovoltaic,0.0
463,463,AG,0.0,Other renewable energies,Integrated,Wind Energy,0.0
464,464,AG,0.0,Other renewable energies,Attached,Wind Energy,0.0
465,465,AG,0.0,Other renewable energies,,Wind Energy,0.0
466,466,AG,0.0,Other renewable energies,Continuous power plant,Wind Energy,0.0
467,467,AG,0.0,Other renewable energies,Drinking water power plant,Wind Energy,0.0
468,468,AG,0.0,Other renewable energies,Wastewater treatment,Wind Energy,0.0
469,469,AG,0.0,Other renewable energies,Diversion power plant,Wind Energy,0.0
470,470,AG,0.0,Other renewable energies,Biomass usage,Wind Energy,0.0
471,471,AG,0.0,Other renewable energies,Weir plant,Wind Energy,0.0
472,472,AG,0.0,Other renewable energies,Freestanding,Wind Energy,0.0
473,473,AG,0.0,Other renewable energies,Waste incineration,Wind Energy,0.0
474,474,AG,0.0,Other renewable energies,Wastewater power plant,Wind Energy,0.0
475,475,AG,0.0,Other renewable energies,Storage power plant,Wind Energy,0.0
476,476,AG,0.0,Other renewable energies,Pumped storage power plant,Wind Energy,0.0
477,477,AG,0.0,Other renewable energies,Integrated,Hydroelectric power,0.0
478,478,AG,0.0,Other renewable energies,Attached,Hydroelectric power,0.0
479,479,AG,0.0,Other renewable energies,,Hydroelectric power,0.0
480,480,AG,0.0,Other renewable energies,Continuous power plant,Hydroelectric power,0.0
481,481,AG,0.0,Other renewable energies,Drinking water power plant,Hydroelectric power,0.0
482,482,AG,0.0,Other renewable energies,Wastewater treatment,Hydroelectric power,0.0
483,483,AG,0.0,Other renewable energies,Diversion power plant,Hydroelectric power,0.0
484,484,AG,0.0,Other renewable energies,Biomass usage,Hydroelectric power,0.0
485,485,AG,0.0,Other renewable energies,Weir plant,Hydroelectric power,0.0
486,486,AG,0.0,Other renewable energies,Freestanding,Hydroelectric power,0.0
487,487,AG,0.0,Other renewable energies,Waste incineration,Hydroelectric power,0.0
488,488,AG,0.0,Other renewable energies,Wastewater power plant,Hydroelectric power,0.0
489,489,AG,0.0,Other renewable energies,Storage power plant,Hydroelectric power,0.0
490,490,AG,0.0,Other renewable energies,Pumped storage power plant,Hydroelectric power,0.0
491,491,AG,0.0,Other renewable energies,Integrated,Biomass,0.0
492,492,AG,0.0,Other renewable energies,Attached,Biomass,0.0
493,493,AG,0.0,Other renewable energies,,Biomass,0.0
494,494,AG,0.0,Other renewable energies,Continuous power plant,Biomass,0.0
495,495,AG,0.0,Other renewable energies,Drinking water power plant,Biomass,0.0
496,496,AG,1227.0,Other renewable energies,Wastewater treatment,Biomass,1297.0
497,497,AG,0.0,Other renewable energies,Diversion power plant,Biomass,0.0
498,498,AG,16683.7,Other renewable energies,Biomass usage,Biomass,16683.7
499,499,AG,0.0,Other renewable energies,Weir plant,Biomass,0.0
500,500,AG,0.0,Other renewable energies,Freestanding,Biomass,0.0
501,501,AG,0.0,Other renewable energies,Waste incineration,Biomass,0.0
502,502,AG,0.0,Other renewable energies,Wastewater power plant,Biomass,0.0
503,503,AG,0.0,Other renewable energies,Storage power plant,Biomass,0.0
504,504,AG,0.0,Other renewable energies,Pumped storage power plant,Biomass,0.0
505,505,AG,0.0,Other renewable energies,Integrated,Waste,0.0
506,506,AG,0.0,Other renewable energies,Attached,Waste,0.0
507,507,AG,0.0,Other renewable energies,,Waste,0.0
508,508,AG,0.0,Other renewable energies,Continuous power plant,Waste,0.0
509,509,AG,0.0,Other renewable energies,Drinking water power plant,Waste,0.0
510,510,AG,0.0,Other renewable energies,Wastewater treatment,Waste,0.0
511,511,AG,0.0,Other renewable energies,Diversion power plant,Waste,0.0
512,512,AG,0.0,Other renewable energies,Biomass usage,Waste,0.0
513,513,AG,0.0,Other renewable energies,Weir plant,Waste,0.0
514,514,AG,0.0,Other renewable energies,Freestanding,Waste,0.0
515,515,AG,32510.0,Other renewable energies,Waste incineration,Waste,32510.0
516,516,AG,0.0,Other renewable energies,Wastewater power plant,Waste,0.0
517,517,AG,0.0,Other renewable energies,Storage power plant,Waste,0.0
518,518,AG,0.0,Other renewable energies,Pumped storage power plant,Waste,0.0
519,519,AG,0.0,Other renewable energies,Integrated,Natural gas,0.0
520,520,AG,0.0,Other renewable energies,Attached,Natural gas,0.0
521,521,AG,0.0,Other renewable energies,,Natural gas,0.0
522,522,AG,0.0,Other renewable energies,Continuous power plant,Natural gas,0.0
523,523,AG,0.0,Other renewable energies,Drinking water power plant,Natural gas,0.0
524,524,AG,0.0,Other renewable energies,Wastewater treatment,Natural gas,0.0
525,525,AG,0.0,Other renewable energies,Diversion power plant,Natural gas,0.0
526,526,AG,0.0,Other renewable energies,Biomass usage,Natural gas,0.0
527,527,AG,0.0,Other renewable energies,Weir plant,Natural gas,0.0
528,528,AG,0.0,Other renewable energies,Freestanding,Natural gas,0.0
529,529,AG,0.0,Other renewable energies,Waste incineration,Natural gas,0.0
530,530,AG,0.0,Other renewable energies,Wastewater power plant,Natural gas,0.0
531,531,AG,0.0,Other renewable energies,Storage power plant,Natural gas,0.0
532,532,AG,0.0,Other renewable energies,Pumped storage power plant,Natural gas,0.0
533,533,AG,0.0,Other renewable energies,Integrated,Nuclear energy,0.0
534,534,AG,0.0,Other renewable energies,Attached,Nuclear energy,0.0
535,535,AG,0.0,Other renewable energies,,Nuclear energy,0.0
536,536,AG,0.0,Other renewable energies,Continuous power plant,Nuclear energy,0.0
537,537,AG,0.0,Other renewable energies,Drinking water power plant,Nuclear energy,0.0
538,538,AG,0.0,Other renewable energies,Wastewater treatment,Nuclear energy,0.0
539,539,AG,0.0,Other renewable energies,Diversion power plant,Nuclear energy,0.0
540,540,AG,0.0,Other renewable energies,Biomass usage,Nuclear energy,0.0
541,541,AG,0.0,Other renewable energies,Weir plant,Nuclear energy,0.0
542,542,AG,0.0,Other renewable energies,Freestanding,Nuclear energy,0.0
543,543,AG,0.0,Other renewable energies,Waste incineration,Nuclear energy,0.0
544,544,AG,0.0,Other renewable energies,Wastewater power plant,Nuclear energy,0.0
545,545,AG,0.0,Other renewable energies,Storage power plant,Nuclear energy,0.0
546,546,AG,0.0,Other renewable energies,Pumped storage power plant,Nuclear energy,0.0
547,547,AG,0.0,Other renewable energies,Integrated,Crude oil,0.0
548,548,AG,0.0,Other renewable energies,Attached,Crude oil,0.0
549,549,AG,0.0,Other renewable energies,,Crude oil,0.0
550,550,AG,0.0,Other renewable energies,Continuous power plant,Crude oil,0.0
551,551,AG,0.0,Other renewable energies,Drinking water power plant,Crude oil,0.0
552,552,AG,0.0,Other renewable energies,Wastewater treatment,Crude oil,0.0
553,553,AG,0.0,Other renewable energies,Diversion power plant,Crude oil,0.0
554,554,AG,0.0,Other renewable energies,Biomass usage,Crude oil,0.0
555,555,AG,0.0,Other renewable energies,Weir plant,Crude oil,0.0
556,556,AG,0.0,Other renewable energies,Freestanding,Crude oil,0.0
557,557,AG,0.0,Other renewable energies,Waste incineration,Crude oil,0.0
558,558,AG,0.0,Other renewable energies,Wastewater power plant,Crude oil,0.0
559,559,AG,0.0,Other renewable energies,Storage power plant,Crude oil,0.0
560,560,AG,0.0,Other renewable energies,Pumped storage power plant,Crude oil,0.0
561,561,AG,0.0,Hydroelectric power,Integrated,Photovoltaic,0.0
562,562,AG,0.0,Hydroelectric power,Attached,Photovoltaic,0.0
563,563,AG,0.0,Hydroelectric power,,Photovoltaic,0.0
564,564,AG,0.0,Hydroelectric power,Continuous power plant,Photovoltaic,0.0
565,565,AG,0.0,Hydroelectric power,Drinking water power plant,Photovoltaic,0.0
566,566,AG,0.0,Hydroelectric power,Wastewater treatment,Photovoltaic,0.0
567,567,AG,0.0,Hydroelectric power,Diversion power plant,Photovoltaic,0.0
568,568,AG,0.0,Hydroelectric power,Biomass usage,Photovoltaic,0.0
569,569,AG,0.0,Hydroelectric power,Weir plant,Photovoltaic,0.0
570,570,AG,0.0,Hydroelectric power,Freestanding,Photovoltaic,0.0
571,571,AG,0.0,Hydroelectric power,Waste incineration,Photovoltaic,0.0
572,572,AG,0.0,Hydroelectric power,Wastewater power plant,Photovoltaic,0.0
573,573,AG,0.0,Hydroelectric power,Storage power plant,Photovoltaic,0.0
574,574,AG,0.0,Hydroelectric power,Pumped storage power plant,Photovoltaic,0.0
575,575,AG,0.0,Hydroelectric power,Integrated,Wind Energy,0.0
576,576,AG,0.0,Hydroelectric power,Attached,Wind Energy,0.0
577,577,AG,0.0,Hydroelectric power,,Wind Energy,0.0
578,578,AG,0.0,Hydroelectric power,Continuous power plant,Wind Energy,0.0
579,579,AG,0.0,Hydroelectric power,Drinking water power plant,Wind Energy,0.0
580,580,AG,0.0,Hydroelectric power,Wastewater treatment,Wind Energy,0.0
581,581,AG,0.0,Hydroelectric power,Diversion power plant,Wind Energy,0.0
582,582,AG,0.0,Hydroelectric power,Biomass usage,Wind Energy,0.0
583,583,AG,0.0,Hydroelectric power,Weir plant,Wind Energy,0.0
584,584,AG,0.0,Hydroelectric power,Freestanding,Wind Energy,0.0
585,585,AG,0.0,Hydroelectric power,Waste incineration,Wind Energy,0.0
586,586,AG,0.0,Hydroelectric power,Wastewater power plant,Wind Energy,0.0
587,587,AG,0.0,Hydroelectric power,Storage power plant,Wind Energy,0.0
588,588,AG,0.0,Hydroelectric power,Pumped storage power plant,Wind Energy,0.0
589,589,AG,0.0,Hydroelectric power,Integrated,Hydroelectric power,0.0
590,590,AG,0.0,Hydroelectric power,Attached,Hydroelectric power,0.0
591,591,AG,0.0,Hydroelectric power,,Hydroelectric power,0.0
592,592,AG,463555.5,Hydroelectric power,Continuous power plant,Hydroelectric power,463555.5
593,593,AG,18.2,Hydroelectric power,Drinking water power plant,Hydroelectric power,18.2
594,594,AG,0.0,Hydroelectric power,Wastewater treatment,Hydroelectric power,0.0
595,595,AG,211404.5,Hydroelectric power,Diversion power plant,Hydroelectric power,211404.5
596,596,AG,0.0,Hydroelectric power,Biomass usage,Hydroelectric power,0.0
597,597,AG,38349.5,Hydroelectric power,Weir plant,Hydroelectric power,38349.5
598,598,AG,0.0,Hydroelectric power,Freestanding,Hydroelectric power,0.0
599,599,AG,0.0,Hydroelectric power,Waste incineration,Hydroelectric power,0.0
600,600,AG,0.0,Hydroelectric power,Wastewater power plant,Hydroelectric power,0.0
601,601,AG,26.0,Hydroelectric power,Storage power plant,Hydroelectric power,26.0
602,602,AG,0.0,Hydroelectric power,Pumped storage power plant,Hydroelectric power,0.0
603,603,AG,0.0,Hydroelectric power,Integrated,Biomass,0.0
604,604,AG,0.0,Hydroelectric power,Attached,Biomass,0.0
605,605,AG,0.0,Hydroelectric power,,Biomass,0.0
606,606,AG,0.0,Hydroelectric power,Continuous power plant,Biomass,0.0
607,607,AG,0.0,Hydroelectric power,Drinking water power plant,Biomass,0.0
608,608,AG,0.0,Hydroelectric power,Wastewater treatment,Biomass,0.0
609,609,AG,0.0,Hydroelectric power,Diversion power plant,Biomass,0.0
610,610,AG,0.0,Hydroelectric power,Biomass usage,Biomass,0.0
611,611,AG,0.0,Hydroelectric power,Weir plant,Biomass,0.0
612,612,AG,0.0,Hydroelectric power,Freestanding,Biomass,0.0
613,613,AG,0.0,Hydroelectric power,Waste incineration,Biomass,0.0
614,614,AG,0.0,Hydroelectric power,Wastewater power plant,Biomass,0.0
615,615,AG,0.0,Hydroelectric power,Storage power plant,Biomass,0.0
616,616,AG,0.0,Hydroelectric power,Pumped storage power plant,Biomass,0.0
617,617,AG,0.0,Hydroelectric power,Integrated,Waste,0.0
618,618,AG,0.0,Hydroelectric power,Attached,Waste,0.0
619,619,AG,0.0,Hydroelectric power,,Waste,0.0
620,620,AG,0.0,Hydroelectric power,Continuous power plant,Waste,0.0
621,621,AG,0.0,Hydroelectric power,Drinking water power plant,Waste,0.0
622,622,AG,0.0,Hydroelectric power,Wastewater treatment,Waste,0.0
623,623,AG,0.0,Hydroelectric power,Diversion power plant,Waste,0.0
624,624,AG,0.0,Hydroelectric power,Biomass usage,Waste,0.0
625,625,AG,0.0,Hydroelectric power,Weir plant,Waste,0.0
626,626,AG,0.0,Hydroelectric power,Freestanding,Waste,0.0
627,627,AG,0.0,Hydroelectric power,Waste incineration,Waste,0.0
628,628,AG,0.0,Hydroelectric power,Wastewater power plant,Waste,0.0
629,629,AG,0.0,Hydroelectric power,Storage power plant,Waste,0.0
630,630,AG,0.0,Hydroelectric power,Pumped storage power plant,Waste,0.0
631,631,AG,0.0,Hydroelectric power,Integrated,Natural gas,0.0
632,632,AG,0.0,Hydroelectric power,Attached,Natural gas,0.0
633,633,AG,0.0,Hydroelectric power,,Natural gas,0.0
634,634,AG,0.0,Hydroelectric power,Continuous power plant,Natural gas,0.0
635,635,AG,0.0,Hydroelectric power,Drinking water power plant,Natural gas,0.0
636,636,AG,0.0,Hydroelectric power,Wastewater treatment,Natural gas,0.0
637,637,AG,0.0,Hydroelectric power,Diversion power plant,Natural gas,0.0
638,638,AG,0.0,Hydroelectric power,Biomass usage,Natural gas,0.0
639,639,AG,0.0,Hydroelectric power,Weir plant,Natural gas,0.0
640,640,AG,0.0,Hydroelectric power,Freestanding,Natural gas,0.0
641,641,AG,0.0,Hydroelectric power,Waste incineration,Natural gas,0.0
642,642,AG,0.0,Hydroelectric power,Wastewater power plant,Natural gas,0.0
643,643,AG,0.0,Hydroelectric power,Storage power plant,Natural gas,0.0
644,644,AG,0.0,Hydroelectric power,Pumped storage power plant,Natural gas,0.0
645,645,AG,0.0,Hydroelectric power,Integrated,Nuclear energy,0.0
646,646,AG,0.0,Hydroelectric power,Attached,Nuclear energy,0.0
647,647,AG,0.0,Hydroelectric power,,Nuclear energy,0.0
648,648,AG,0.0,Hydroelectric power,Continuous power plant,Nuclear energy,0.0
649,649,AG,0.0,Hydroelectric power,Drinking water power plant,Nuclear energy,0.0
650,650,AG,0.0,Hydroelectric power,Wastewater treatment,Nuclear energy,0.0
651,651,AG,0.0,Hydroelectric power,Diversion power plant,Nuclear energy,0.0
652,652,AG,0.0,Hydroelectric power,Biomass usage,Nuclear energy,0.0
653,653,AG,0.0,Hydroelectric power,Weir plant,Nuclear energy,0.0
654,654,AG,0.0,Hydroelectric power,Freestanding,Nuclear energy,0.0
655,655,AG,0.0,Hydroelectric power,Waste incineration,Nuclear energy,0.0
656,656,AG,0.0,Hydroelectric power,Wastewater power plant,Nuclear energy,0.0
657,657,AG,0.0,Hydroelectric power,Storage power plant,Nuclear energy,0.0
658,658,AG,0.0,Hydroelectric power,Pumped storage power plant,Nuclear energy,0.0
659,659,AG,0.0,Hydroelectric power,Integrated,Crude oil,0.0
660,660,AG,0.0,Hydroelectric power,Attached,Crude oil,0.0
661,661,AG,0.0,Hydroelectric power,,Crude oil,0.0
662,662,AG,0.0,Hydroelectric power,Continuous power plant,Crude oil,0.0
663,663,AG,0.0,Hydroelectric power,Drinking water power plant,Crude oil,0.0
664,664,AG,0.0,Hydroelectric power,Wastewater treatment,Crude oil,0.0
